Date,Ticker,Forecast
2024-06-21,000001.SS,3306.9886840820313
2024-06-21,1592.T,1560.28
2024-06-21,399001.SZ,12376.83744140625
2024-06-21,^NSEI,15507.017490234375
2024-06-21,^BSESN,52101.4798046875
2024-06-22,^NYA,14448.7359765625
2024-06-22,^IXIC,11205.77490234375
2024-06-22,^N100,1140.5457958984375
2024-06-22,000001.SS,3298.8878735351564
2024-06-22,1592.T,1557.84
2024-06-22,399001.SZ,12365.84431640625
2024-06-22,^NSEI,15503.768017578124
2024-06-22,^BSESN,52132.2691015625
2024-06-23,^NYA,14473.615859375
2024-06-23,^IXIC,11357.624287109375
2024-06-23,^N100,1134.9025732421876
2024-06-23,000001.SS,3314.048151855469
2024-06-23,1592.T,1551.74
2024-06-23,399001.SZ,12485.357119140624
2024-06-23,^NSEI,15554.3396875
2024-06-23,^BSESN,52248.0768359375
2024-06-24,^NYA,14634.8276171875
2024-06-24,^IXIC,11341.740537109376
2024-06-24,^N100,1152.6045068359374
2024-06-24,000001.SS,3327.864050292969
2024-06-24,1592.T,1553.66
2024-06-24,399001.SZ,12613.561455078125
2024-06-24,^NSEI,15661.203984375
2024-06-24,^BSESN,52728.475546875
2024-06-25,^NYA,14722.074521484376
2024-06-25,^IXIC,11281.477998046876
2024-06-25,^N100,1162.7033081054688
2024-06-25,000001.SS,3328.310751953125
2024-06-25,1592.T,1562.49
2024-06-25,399001.SZ,12630.72796875
2024-06-25,^NSEI,15725.831494140624
2024-06-25,^BSESN,52830.7542578125
2024-06-26,^NYA,14769.980498046874
2024-06-26,^IXIC,11302.84568359375
2024-06-26,^N100,1170.8151818847657
2024-06-26,000001.SS,3332.0623608398437
2024-06-26,1592.T,1564.21
2024-06-26,399001.SZ,12650.306875
2024-06-26,^NSEI,15791.69591796875
2024-06-26,^BSESN,52963.426875
2024-06-27,^NYA,14764.395537109374
2024-06-27,^IXIC,11409.69673828125
2024-06-27,^N100,1168.3231787109376
2024-06-27,000001.SS,3359.8300903320314
2024-06-27,1592.T,1563.11
2024-06-27,399001.SZ,12763.9084765625
2024-06-27,^NSEI,15812.741943359375
2024-06-27,^BSESN,53060.624765625
2024-06-28,^NYA,14810.82662109375
2024-06-28,^IXIC,11563.001953125
2024-06-28,^N100,1175.2894970703126
2024-06-28,000001.SS,3368.344609375
2024-06-28,1592.T,1571.68
2024-06-28,399001.SZ,12768.5805859375
2024-06-28,^NSEI,15821.661484375
2024-06-28,^BSESN,53079.5385546875
2024-06-29,^NYA,14776.24306640625
2024-06-29,^IXIC,11576.884794921874
2024-06-29,^N100,1178.69529296875
2024-06-29,000001.SS,3360.8044165039064
2024-06-29,1592.T,1572.89
2024-06-29,399001.SZ,12681.33072265625
2024-06-29,^NSEI,15973.2059375
2024-06-29,^BSESN,53644.29234375
2024-06-30,^NYA,14722.941689453124
2024-06-30,^IXIC,11547.120537109375
2024-06-30,^N100,1172.291787109375
2024-06-30,000001.SS,3376.38736328125
2024-06-30,1592.T,1573.55
2024-06-30,399001.SZ,12690.75994140625
2024-06-30,^NSEI,15960.855517578126
2024-06-30,^BSESN,53698.6871484375
